100
7,7,12,10,5,6,6,18,6,10,6,8,5,69,6,9,8,7,0,8,8,7,18,10,8,6,9,6,11,10,6,11,9,7,5,9,8,6,6,11,7,6,7,8,7,6,6,8,11,6,6,7,9,6,6,6,7,5,5,9,9,5,7,6,6,6,9,5,7,6,9,8,7,9,6,7,7,6,6,12,6,10,6,6,6,9,7,7,6,6,6,14,7,10,10,9,13,9,7,6
12,11,9,11,9,28,6,8,7,10,7,6,12,8,9,7,8,12,8,0,12,7,5,9,6,7,7,6,7,6,10,14,8,9,7,7,6,9,15,8,11,7,7,6,11,7,6,14,6,6,7,10,10,6,6,8,13,7,9,6,7,9,8,8,6,10,6,9,7,7,7,7,11,6,9,8,9,7,10,6,6,9,6,8,9,7,9,9,8,12,6,8,11,6,8,10,15,6,8,6
11,10,9,6,5,12,8,8,10,8,6,9,7,8,9,7,9,7,8,12,0,9,5,10,7,10,6,7,9,6,9,10,8,7,10,11,10,10,6,10,13,6,6,10,13,7,6,10,6,6,7,13,7,6,5,11,6,14,9,8,14,8,11,11,6,10,7,8,9,6,6,5,6,8,6,6,9,7,9,5,6,7,6,10,13,5,8,9,5,7,6,5,13,45,10,7,10,13,7,11
9,7,8,10,6,7,8,6,10,7,10,6,6,7,9,22,7,6,7,7,9,0,6,8,11,6,7,11,9,16,6,9,6,9,7,7,15,8,6,9,10,9,9,9,10,7,8,8,6,9,6,36,11,7,9,12,8,5,11,8,5,6,10,12,17,7,6,6,42,5,6,6,6,15,7,6,20,11,5,6,6,10,9,10,8,6,9,10,6,6,14,7,10,7,7,7,10,6,6,8
9,8,5,12,6,10,7,55,18,10,6,6,6,18,5,11,12,6,18,5,5,6,0,7,13,7,9,9,9,6,7,5,9,18,11,9,7,5,7,7,10,10,10,7,9,13,7,7,8,6,11,6,9,9,13,10,8,10,6,20,10,9,9,10,7,9,8,9,14,8,12,5,8,6,27,6,5,9,7,10,9,9,7,10,8,7,9,9,8,11,11,8,9,8,6,6,7,7,9,7
8,6,7,6,8,7,10,6,7,6,5,7,9,10,9,10,17,7,10,9,10,8,7,0,12,6,10,10,7,17,7,9,8,11,10,7,10,6,8,12,5,9,7,6,5,7,9,9,10,6,7,7,8,8,6,9,9,6,6,11,10,6,25,9,14,6,6,6,14,10,12,7,7,13,6,6,7,10,6,7,6,7,14,7,7,8,7,12,10,6,9,7,9,10,7,7,7,7,10,11
6,12,6,13,6,9,10,13,8,12,9,11,7,8,13,7,6,9,8,6,7,11,13,12,0,6,11,9,9,10,9,6,10,15,8,7,11,6,6,6,9,6,8,7,9,14,11,7,12,6,16,6,11,6,8,8,7,6,7,7,6,8,14,8,6,7,5,8,11,6,7,8,15,6,13,10,6,7,9,9,7,10,6,8,8,12,17,6,7,16,9,7,9,10,17,6,7,6,6,10
9,7,6,6,7,10,7,8,8,9,8,11,6,6,6,9,12,9,6,7,10,6,7,6,6,0,6,7,6,6,16,15,16,13,9,9,6,6,6,9,9,7,12,11,9,9,5,10,10,10,6,13,9,9,8,20,7,12,11,6,12,11,9,13,6,18,6,11,9,10,9,6,6,7,9,8,11,7,34,9,6,13,6,8,6,8,6,17,7,17,11,7,9,6,7,12,8,10,14,7
7,5,7,6,10,6,11,9,7,7,5,9,12,9,7,11,6,10,9,7,6,7,9,10,11,6,0,10,7,9,8,7,9,6,10,5,9,7,10,13,6,6,7,6,6,6,16,8,8,6,24,8,6,8,8,10,8,10,7,9,10,7,8,10,6,11,9,7,7,6,7,6,7,15,6,10,6,8,7,7,9,5,6,9,13,6,13,9,14,7,10,14,11,6,8,6,8,10,6,11
7,8,7,14,9,6,7,9,6,6,10,7,12,6,13,9,12,7,6,6,7,11,9,10,9,7,10,0,10,6,6,6,9,6,10,10,11,7,11,6,11,5,10,9,11,9,17,6,10,10,10,13,12,10,7,10,15,11,7,10,16,11,10,7,7,10,6,11,11,7,11,10,9,6,7,8,11,45,6,7,11,5,7,6,6,9,9,9,11,10,9,11,11,6,7,12,9,6,7,7
7,9,6,12,6,8,20,8,7,6,9,6,12,11,6,11,7,7,11,7,9,9,9,7,9,6,7,10,0,7,6,8,12,9,10,12,8,6,7,6,7,17,44,12,7,7,19,6,12,11,10,8,6,7,6,20,6,13,8,8,7,10,10,20,10,6,7,10,9,10,7,6,10,16,18,9,12,6,6,7,7,9,10,6,7,9,9,10,12,10,12,12,7,6,7,6,7,8,9,20
6,8,8,10,6,6,9,6,9,7,9,6,9,10,7,7,9,7,10,6,6,16,6,17,10,6,9,6,7,0,12,6,6,9,11,8,9,8,6,9,6,12,6,5,6,8,9,6,8,9,9,6,5,7,9,5,14,12,10,13,6,6,6,5,10,7,6,6,8,8,6,6,8,20,7,9,13,10,7,7,5,10,10,9,11,8,10,12,6,9,8,14,5,7,6,6,13,12,9,9
10,11,9,6,8,6,6,10,8,9,15,6,6,6,7,6,6,14,6,10,9,6,7,7,9,16,8,6,6,12,0,11,10,8,6,13,5,6,9,9,8,9,5,11,8,6,9,6,6,6,6,9,5,5,6,14,6,10,6,10,10,9,10,14,7,6,8,9,13,6,11,5,9,11,8,7,11,12,51,7,9,14,7,8,7,6,6,5,10,10,7,6,7,9,5,6,12,7,8,6
7,7,5,7,20,12,10,7,6,8,6,6,7,11,8,8,9,19,11,14,10,9,5,9,6,15,7,6,8,6,11,0,6,10,11,14,10,5,7,6,10,7,9,7,10,6,8,35,9,7,9,19,6,6,9,8,7,12,6,8,12,17,7,10,6,8,9,17,9,9,8,9,6,6,6,11,8,6,11,14,7,8,6,9,12,10,12,9,7,9,7,7,10,6,18,9,17,9,8,10
7,6,8,6,7,6,7,9,10,8,6,6,8,9,6,10,6,12,9,8,8,6,9,8,10,16,9,9,12,6,10,6,0,7,7,9,6,8,7,8,6,6,8,8,6,6,7,6,10,6,6,9,7,6,8,9,10,8,8,6,8,10,7,9,7,6,6,10,6,6,12,7,16,15,6,7,7,10,16,6,5,5,7,10,7,7,12,12,10,6,8,10,6,9,9,7,10,6,6,7
8,9,12,7,6,9,12,18,7,8,6,9,9,8,9,12,8,12,7,9,7,9,18,11,15,13,6,6,9,9,8,10,7,0,10,8,9,12,7,8,6,8,9,6,6,11,11,6,7,7,9,6,5,10,7,7,10,7,14,6,9,7,8,7,6,14,7,7,8,8,6,10,6,8,8,9,21,7,8,5,7,6,6,7,15,14,10,6,7,13,9,7,6,10,15,5,6,8,29,8
6,6,7,10,11,6,7,11,23,8,9,11,9,5,8,11,13,6,5,7,10,7,11,10,8,9,10,10,10,11,6,11,7,10,0,13,10,7,10,9,7,13,10,12,7,7,12,9,6,8,6,9,7,19,8,8,9,9,6,8,11,7,7,8,13,7,10,7,13,12,8,5,15,6,8,10,13,9,6,8,8,7,13,23,9,14,9,7,6,7,7,6,7,10,7,10,11,10,7,10
22,13,6,6,14,8,7,7,6,10,12,11,12,9,10,7,10,19,9,7,11,7,9,7,7,9,5,10,12,8,13,14,9,8,13,0,10,6,6,10,6,7,8,9,6,9,5,10,10,7,9,6,10,6,7,11,6,8,6,10,11,11,10,11,10,5,6,11,30,8,15,11,9,7,10,9,9,10,13,13,6,7,10,6,10,9,7,6,13,12,9,13,6,13,7,10,6,9,7,7
6,9,7,9,9,6,6,7,8,8,6,6,7,7,6,9,9,6,8,6,10,15,7,10,11,6,9,11,8,9,5,10,6,9,10,10,0,7,13,8,5,10,9,6,5,9,13,12,7,10,9,15,7,9,10,10,7,6,11,7,6,6,6,10,10,10,7,6,6,8,12,6,12,9,5,9,8,11,6,10,9,6,10,8,6,8,6,7,7,9,6,7,5,6,7,9,9,12,7,8
13,7,69,10,9,9,11,5,6,15,7,7,15,6,6,9,9,11,6,9,10,8,5,6,6,6,7,7,6,8,6,5,8,12,7,6,7,0,12,6,6,6,7,5,6,13,10,6,7,7,5,7,5,9,12,11,6,6,15,9,6,11,13,11,6,6,7,11,8,6,10,8,8,7,6,8,31,7,6,6,12,11,7,6,9,6,6,10,6,5,6,6,6,14,8,6,13,8,7,11
6,6,12,9,28,15,8,6,6,12,12,5,6,5,8,7,12,7,6,15,6,6,7,8,6,6,10,11,7,6,9,7,7,7,10,6,13,12,0,6,5,10,12,6,5,9,7,8,6,8,10,8,8,9,10,16,6,7,7,6,7,9,8,16,12,7,5,9,6,12,10,8,12,9,8,6,11,11,9,9,47,12,12,7,7,8,12,7,13,6,6,13,6,10,7,12,6,8,7,8
13,10,6,6,8,10,10,8,9,23,6,7,8,11,9,9,7,6,11,8,10,9,7,12,6,9,13,6,6,9,9,6,8,8,9,10,8,6,6,0,6,9,6,11,6,9,10,5,6,6,7,6,12,10,12,9,8,6,6,15,6,6,12,9,7,7,6,6,6,6,6,10,8,11,6,7,11,6,9,7,6,6,11,9,6,13,16,8,8,6,5,8,6,9,10,8,6,6,6,10
6,10,6,10,8,8,6,14,9,9,14,12,6,7,10,9,5,8,7,11,13,10,10,5,9,9,6,11,7,6,8,10,6,6,7,6,5,6,5,6,0,10,8,10,69,7,6,10,8,7,8,6,9,8,7,6,18,8,6,7,8,9,5,6,6,8,7,11,10,10,7,6,8,6,10,7,6,11,5,9,5,6,6,6,9,9,12,9,7,8,10,7,63,7,11,6,6,6,6,9
6,6,6,7,6,16,13,10,7,6,13,6,11,6,9,11,10,6,6,7,6,9,10,9,6,7,6,5,17,12,9,7,6,8,13,7,10,6,10,9,10,0,17,7,10,7,18,5,9,8,6,9,5,6,18,8,7,8,7,7,8,7,9,8,9,11,7,7,15,39,9,6,8,7,12,17,6,8,5,8,7,7,9,14,7,6,6,11,12,7,7,12,20,9,12,10,9,11,7,13
7,8,7,10,12,10,20,10,7,6,7,9,14,7,12,12,7,10,7,7,6,9,10,7,8,12,7,10,44,6,5,9,8,9,10,8,9,7,12,6,8,17,0,9,8,7,19,6,14,8,7,8,6,7,6,7,10,6,8,6,6,7,10,10,10,9,22,7,9,10,6,8,10,9,18,7,12,6,6,17,7,9,10,7,7,11,10,9,12,6,5,12,8,6,9,6,13,8,9,20
7,13,5,5,10,6,9,7,10,5,6,13,9,8,6,6,8,5,8,6,10,9,7,6,7,11,6,9,12,5,11,7,8,6,12,9,6,5,6,11,10,7,9,0,10,11,10,11,11,6,6,6,6,5,5,5,6,8,10,7,8,9,6,5,9,5,8,9,9,7,10,8,9,6,10,7,9,6,9,6,6,6,9,10,7,5,9,7,11,10,47,9,10,10,9,12,6,6,6,9
6,10,6,10,8,8,6,14,9,9,14,12,6,7,10,9,6,8,7,11,13,10,9,5,9,9,6,11,7,6,8,10,6,6,7,6,5,6,5,6,69,10,8,10,0,7,6,10,8,7,8,6,9,8,7,6,18,8,6,7,8,9,5,6,6,8,7,11,10,10,7,6,8,6,10,7,6,11,5,9,5,6,6,6,9,9,8,9,7,8,10,8,64,7,11,6,6,6,6,9
6,5,13,13,6,7,7,13,10,9,11,8,13,6,17,18,13,10,6,7,7,7,13,7,14,9,6,9,7,8,6,6,6,11,7,9,9,13,9,9,7,7,7,11,7,0,8,8,17,14,9,7,7,7,8,7,6,5,6,19,6,8,7,7,6,6,9,8,10,7,6,8,6,9,6,8,13,9,6,7,9,8,6,10,8,5,9,7,20,9,11,20,7,6,16,13,19,6,11,7
6,7,10,6,12,6,11,7,17,7,8,9,7,6,6,11,9,12,6,6,6,8,7,9,11,5,16,17,19,9,9,8,7,11,12,5,13,10,7,10,6,18,19,10,6,8,0,11,10,9,6,10,5,6,10,7,6,8,12,20,7,9,12,7,7,11,9,9,6,10,7,9,10,7,6,9,10,6,9,6,7,6,7,13,7,10,6,6,7,6,10,7,13,6,6,9,9,7,16,11
9,7,6,6,8,9,9,7,9,8,12,12,7,8,7,11,10,6,8,14,10,8,7,9,7,10,8,6,6,6,6,35,6,6,9,10,12,6,8,5,10,5,6,11,10,8,11,0,6,7,9,8,6,9,9,7,7,6,7,6,6,11,9,7,7,8,9,11,9,5,6,6,6,7,8,7,10,6,6,9,8,6,7,9,12,5,6,6,9,9,11,6,9,9,18,10,17,6,24,9
10,6,7,10,6,9,7,8,11,6,7,8,7,11,10,9,10,11,11,6,6,6,8,10,12,10,8,10,12,8,6,9,10,7,6,10,7,7,6,6,8,9,14,11,8,17,10,6,0,6,8,10,5,8,6,6,7,6,10,8,9,6,10,6,7,9,5,6,8,13,5,6,10,7,11,11,11,10,6,9,6,11,7,6,9,6,9,8,7,8,6,7,5,6,10,10,11,6,11,9
9,11,7,7,7,9,9,6,6,6,8,7,8,6,7,10,9,6,6,6,6,9,6,6,6,10,6,10,11,9,6,7,6,7,8,7,10,7,8,6,7,8,8,6,7,14,9,7,6,0,6,9,8,7,6,8,6,8,8,11,8,10,9,8,8,6,14,10,9,16,8,7,5,6,7,13,11,10,6,9,12,11,8,6,6,6,6,7,9,10,7,9,7,6,13,8,6,12,8,6
7,14,5,6,10,6,7,11,7,8,10,5,10,6,11,11,6,10,6,7,7,6,11,7,16,6,24,10,10,9,6,9,6,9,6,9,9,5,10,7,8,6,7,6,8,9,6,9,8,6,0,8,9,8,8,7,15,10,6,8,10,10,6,11,6,26,5,10,9,6,7,10,7,15,6,10,5,8,5,6,9,8,6,6,9,10,10,5,7,40,6,15,11,7,9,6,6,6,6,7
6,7,7,10,8,10,5,6,10,10,10,8,9,7,9,7,10,10,7,10,13,36,6,7,6,13,8,13,8,6,9,19,9,6,9,6,15,7,8,6,6,9,8,6,6,7,10,8,10,9,8,0,7,22,9,9,8,6,11,6,6,6,7,9,17,7,6,6,8,6,5,6,8,8,8,8,20,9,11,6,10,7,9,10,6,6,7,10,8,7,6,7,6,12,6,7,7,8,6,8
11,5,5,16,7,20,6,9,6,12,9,9,7,9,6,6,10,6,9,10,7,11,9,8,11,9,6,12,6,5,5,6,7,5,7,10,7,5,8,12,9,5,6,6,9,7,5,6,5,8,9,7,0,6,11,12,11,6,12,8,9,6,10,12,7,6,9,6,11,9,7,11,18,6,17,29,5,12,9,12,9,6,7,6,6,9,6,7,11,9,12,11,6,7,11,46,8,9,6,6
15,14,9,6,7,14,6,12,6,12,11,10,8,6,10,8,7,7,6,6,6,7,9,8,6,9,8,10,7,7,5,6,6,10,19,6,9,9,9,10,8,6,7,5,8,7,6,9,8,7,8,22,6,0,19,6,7,10,6,8,8,10,15,6,6,6,8,10,6,6,6,6,7,11,6,6,14,7,6,31,12,6,9,6,17,10,6,9,7,5,5,7,8,7,6,6,6,10,10,13
10,6,12,9,10,13,7,13,8,12,6,7,6,6,12,6,10,16,6,6,5,9,13,6,8,8,8,7,6,9,6,9,8,7,8,7,10,12,10,12,7,18,6,5,7,8,10,9,6,6,8,9,11,19,0,6,5,9,7,9,9,7,10,6,7,10,9,7,7,18,18,10,10,6,8,6,9,6,6,19,6,6,7,5,10,13,7,9,10,13,5,10,6,8,8,11,10,6,9,7
6,8,11,7,16,8,7,8,11,6,9,7,10,6,8,10,11,5,6,8,11,12,10,9,8,20,10,10,20,5,14,8,9,7,8,11,10,11,16,9,6,8,7,5,6,7,7,7,6,8,7,9,12,6,6,0,6,8,9,11,8,11,9,63,6,6,6,11,12,8,9,6,11,7,8,6,6,7,14,6,6,8,7,11,6,7,7,9,9,11,10,9,6,8,12,11,8,9,10,7
12,6,6,10,8,7,9,7,9,7,6,5,10,13,6,7,10,9,7,13,6,8,8,9,7,7,8,15,6,14,6,7,10,10,9,6,7,6,6,8,18,7,10,6,18,6,6,7,7,6,15,8,11,7,5,6,0,6,13,6,6,9,7,6,7,7,8,10,6,6,6,8,6,10,7,8,12,11,6,8,9,7,7,5,9,9,11,10,21,15,12,35,8,5,10,7,6,6,6,11
15,12,6,9,7,12,13,10,9,6,9,12,9,8,6,6,9,8,5,7,14,5,10,6,6,12,10,11,13,12,10,12,8,7,9,8,6,6,7,6,8,8,6,8,8,5,8,6,6,8,10,6,6,10,9,8,6,0,9,7,53,10,6,6,8,7,7,10,5,8,7,6,15,6,6,5,13,11,10,5,13,8,8,9,11,5,6,16,6,10,11,6,8,14,13,5,10,6,7,13
14,18,15,9,6,9,9,6,9,7,9,9,8,5,13,5,11,12,5,9,9,11,6,6,7,11,7,7,8,10,6,6,8,14,6,6,11,15,7,6,6,7,8,10,6,6,12,7,10,8,6,11,12,6,7,9,13,9,0,6,8,6,6,6,8,6,7,6,6,7,9,5,7,6,13,7,15,9,8,6,7,7,8,6,6,7,7,6,13,8,10,13,6,6,11,9,7,6,14,9
9,6,9,10,6,6,6,20,12,8,20,12,7,9,6,8,7,6,9,6,8,8,20,11,7,6,9,10,8,13,10,8,6,6,8,10,7,9,6,15,7,7,6,7,7,19,20,6,8,11,8,6,8,8,9,11,6,7,6,0,7,6,11,13,9,6,13,6,16,6,15,6,6,7,5,8,11,7,6,7,6,7,9,12,7,6,11,10,10,6,7,10,7,8,6,8,19,8,11,7
15,6,6,9,7,11,13,10,9,5,7,12,12,9,10,6,9,9,9,7,14,5,10,10,6,12,10,16,7,6,10,12,8,9,11,11,6,6,7,6,8,8,6,8,8,6,7,6,9,8,10,6,9,8,9,8,6,53,8,7,0,10,6,7,8,8,7,10,11,8,9,16,15,6,10,10,6,16,10,8,13,6,8,9,12,6,8,6,13,10,8,13,8,14,9,9,10,11,14,13
8,7,11,9,8,8,6,9,9,7,5,6,10,5,12,10,9,6,5,9,8,6,9,6,8,11,7,11,10,6,9,17,10,7,7,11,6,11,9,6,9,7,7,9,9,8,9,11,6,10,10,6,6,10,7,11,9,10,6,6,10,0,12,11,8,9,7,63,8,7,11,7,11,6,12,10,7,6,11,9,9,7,8,9,7,6,12,11,10,8,8,10,9,21,10,13,20,9,6,6
28,9,13,6,8,8,7,9,15,6,7,8,6,7,7,10,5,9,7,8,11,10,9,25,14,9,8,10,10,6,10,7,7,8,7,10,6,13,8,12,5,9,10,6,5,7,12,9,10,9,6,7,10,15,10,9,7,6,6,11,6,12,0,8,10,11,6,6,18,9,7,10,13,12,7,7,13,15,10,15,8,7,6,15,9,9,8,7,8,6,5,8,5,13,10,10,7,9,6,7
8,8,11,7,16,8,7,8,11,6,9,7,10,6,5,10,11,10,6,8,11,12,10,9,8,13,10,7,20,5,14,10,9,7,8,11,10,11,16,9,6,8,10,5,6,7,7,7,6,8,11,9,12,6,6,63,6,6,6,13,7,11,8,0,6,6,6,11,12,8,9,6,11,7,8,13,6,7,14,6,6,8,7,11,12,7,7,6,9,11,10,9,6,8,12,11,8,9,10,7
9,8,6,6,6,6,11,7,9,7,8,7,17,6,10,10,7,6,6,6,6,17,7,14,6,6,6,7,10,10,7,6,7,6,13,10,10,6,12,7,6,9,10,9,6,6,7,7,7,8,6,17,7,6,7,6,7,8,8,9,8,8,10,6,0,7,12,6,10,12,9,10,17,9,10,11,7,7,7,9,12,6,62,9,9,12,6,8,9,7,8,11,6,6,12,7,8,6,10,11
11,9,6,5,7,8,7,9,13,7,6,7,6,6,6,8,10,6,6,10,10,7,9,6,7,18,11,10,6,7,6,8,6,14,7,5,10,6,7,7,8,11,9,5,8,6,11,8,9,6,26,7,6,6,10,6,7,7,6,6,8,9,11,6,7,0,8,9,6,11,7,9,6,10,10,8,6,5,6,7,9,6,10,9,12,9,10,6,10,28,6,7,8,13,6,10,6,6,6,7
10,14,7,7,5,6,13,8,12,6,10,10,8,9,6,9,6,5,9,6,7,6,8,6,5,6,9,6,7,6,8,9,6,7,10,6,7,7,5,6,7,7,22,8,7,9,9,9,5,14,5,6,9,8,9,6,8,7,7,13,7,7,6,6,12,8,0,7,14,6,11,7,10,7,6,19,14,10,9,7,6,7,12,13,6,6,5,7,9,9,8,7,9,7,6,9,6,13,7,8
8,7,11,9,8,8,6,9,9,7,5,6,10,5,12,10,10,8,5,9,8,6,9,6,8,11,7,11,10,6,9,17,10,7,7,11,6,11,9,6,11,7,7,9,11,8,9,11,6,10,10,6,6,10,7,11,10,10,6,6,10,63,6,11,6,9,7,0,8,7,11,7,11,6,12,18,7,6,11,9,9,7,6,9,7,6,8,11,10,8,9,10,12,11,10,13,20,9,6,6
9,7,8,10,14,7,6,13,14,7,8,8,7,7,8,22,10,8,7,7,9,42,14,14,11,9,7,11,9,8,13,9,6,8,13,30,6,8,6,6,10,15,9,9,10,10,6,9,8,9,9,8,11,6,7,12,6,5,6,16,11,8,18,12,10,6,14,8,0,8,9,6,6,17,7,11,7,11,13,9,6,10,10,14,10,6,9,6,8,12,9,6,10,13,7,9,10,10,7,6
